Label: Vasto lateral direito: EMG 1->Scale->Math->Filter Sampling frequency: 1,925926e+003 Number of points: 58682 X start: 0,000000e+000 Unit: Volts Domain Unit: s
X [s]	Vasto lateral direito: EMG 1->Scale->Math->Filter [Volts]
1,404260e+001	9,929428e-006
1,404312e+001	9,839243e-006
1,404363e+001	9,749339e-006
1,404415e+001	9,660576e-006
1,404467e+001	9,573821e-006
1,404519e+001	9,488267e-006
1,404571e+001	9,402568e-006
1,404623e+001	9,316745e-006
1,404675e+001	9,232387e-006
1,404727e+001	9,152145e-006
1,404779e+001	9,077874e-006
1,404831e+001	9,009537e-006
1,404883e+001	8,945218e-006
1,404935e+001	8,881869e-006
1,404987e+001	8,817566e-006
1,405038e+001	8,751959e-006
1,405090e+001	8,685060e-006
1,405142e+001	8,616913e-006
1,405194e+001	8,547643e-006
1,405246e+001	8,477610e-006
1,405298e+001	8,407022e-006
1,405350e+001	8,336097e-006
1,405402e+001	8,265416e-006
1,405454e+001	8,195063e-006
1,405506e+001	8,125039e-006
1,405558e+001	8,055297e-006
1,405610e+001	7,985233e-006
1,405662e+001	7,914512e-006
1,405713e+001	7,843340e-006
1,405765e+001	7,771979e-006
1,405817e+001	7,700719e-006
1,405869e+001	7,629631e-006
1,405921e+001	7,558578e-006
1,405973e+001	7,487586e-006
1,406025e+001	7,416679e-006
1,406077e+001	7,346026e-006
1,406129e+001	7,275712e-006
1,406181e+001	7,206265e-006
1,406233e+001	7,138682e-006
1,406285e+001	7,072953e-006
1,406337e+001	7,008012e-006
1,406388e+001	6,942787e-006
1,406440e+001	6,877041e-006
1,406492e+001	6,811291e-006
1,406544e+001	6,746107e-006
1,406596e+001	6,681627e-006
1,406648e+001	6,617568e-006
1,406700e+001	6,554455e-006
1,406752e+001	6,493888e-006
1,406804e+001	6,436348e-006
1,406856e+001	6,381134e-006
1,406908e+001	6,327466e-006
1,406960e+001	6,274506e-006
1,407012e+001	6,222095e-006
1,407063e+001	6,170701e-006
1,407115e+001	6,120781e-006
1,407167e+001	6,072825e-006
1,407219e+001	6,027376e-006
1,407271e+001	5,984526e-006
1,407323e+001	5,943354e-006
1,407375e+001	5,902599e-006
1,407427e+001	5,862087e-006
1,407479e+001	5,822595e-006
1,407531e+001	5,784224e-006
1,407583e+001	5,746413e-006
1,407635e+001	5,709384e-006
1,407687e+001	5,673963e-006
1,407738e+001	5,640088e-006
1,407790e+001	5,606528e-006
1,407842e+001	5,572310e-006
1,407894e+001	5,537674e-006
1,407946e+001	5,503764e-006
1,407998e+001	5,471855e-006
1,408050e+001	5,442481e-006
1,408102e+001	5,415681e-006
1,408154e+001	5,391538e-006
1,408206e+001	5,369637e-006
1,408258e+001	5,349283e-006
1,408310e+001	5,330298e-006
1,408362e+001	5,312781e-006
1,408413e+001	5,296793e-006
1,408465e+001	5,282443e-006
1,408517e+001	5,270061e-006
1,408569e+001	5,259885e-006
1,408621e+001	5,251475e-006
1,408673e+001	5,244176e-006
1,408725e+001	5,237450e-006
1,408777e+001	5,230498e-006
1,408829e+001	5,222671e-006
1,408881e+001	5,214158e-006
1,408933e+001	5,205765e-006
1,408985e+001	5,197780e-006
1,409037e+001	5,189473e-006
1,409088e+001	5,180026e-006
1,409140e+001	5,169310e-006
1,409192e+001	5,157543e-006
1,409244e+001	5,144948e-006
1,409296e+001	5,131618e-006
1,409348e+001	5,117450e-006
1,409400e+001	5,102487e-006
1,409452e+001	5,086773e-006
1,409504e+001	5,070815e-006
1,409556e+001	5,055778e-006
1,409608e+001	5,042333e-006
1,409660e+001	5,030601e-006
1,409712e+001	5,020796e-006
1,409763e+001	5,013029e-006
1,409815e+001	5,007504e-006
1,409867e+001	5,005394e-006
1,409919e+001	5,008002e-006
1,409971e+001	5,014940e-006
1,410023e+001	5,024663e-006
1,410075e+001	5,036049e-006
1,410127e+001	5,048393e-006
1,410179e+001	5,060782e-006
1,410231e+001	5,072266e-006
1,410283e+001	5,082304e-006
1,410335e+001	5,090772e-006
1,410387e+001	5,097870e-006
1,410438e+001	5,103808e-006
1,410490e+001	5,108360e-006
1,410542e+001	5,111354e-006
1,410594e+001	5,112895e-006
1,410646e+001	5,113023e-006
1,410698e+001	5,112207e-006
1,410750e+001	5,111116e-006
1,410802e+001	5,109628e-006
1,410854e+001	5,107099e-006
1,410906e+001	5,103189e-006
1,410958e+001	5,097954e-006
1,411010e+001	5,091352e-006
1,411062e+001	5,083342e-006
1,411113e+001	5,074207e-006
1,411165e+001	5,064332e-006
1,411217e+001	5,053934e-006
1,411269e+001	5,042887e-006
1,411321e+001	5,031149e-006
1,411373e+001	5,019544e-006
1,411425e+001	5,009594e-006
1,411477e+001	5,002539e-006
1,411529e+001	4,998416e-006
1,411581e+001	4,995927e-006
1,411633e+001	4,993428e-006
1,411685e+001	4,989976e-006
1,411737e+001	4,985292e-006
1,411788e+001	4,979333e-006
1,411840e+001	4,972423e-006
1,411892e+001	4,965409e-006
1,411944e+001	4,958727e-006
1,411996e+001	4,951828e-006
1,412048e+001	4,944287e-006
1,412100e+001	4,935996e-006
1,412152e+001	4,926691e-006
1,412204e+001	4,916370e-006
1,412256e+001	4,905162e-006
1,412308e+001	4,893063e-006
1,412360e+001	4,879990e-006
1,412412e+001	4,865910e-006
1,412463e+001	4,850920e-006
1,412515e+001	4,835002e-006
1,412567e+001	4,818349e-006
1,412619e+001	4,801803e-006
1,412671e+001	4,786392e-006
1,412723e+001	4,772220e-006
1,412775e+001	4,758442e-006
1,412827e+001	4,744683e-006
1,412879e+001	4,731717e-006
1,412931e+001	4,720904e-006
1,412983e+001	4,713584e-006
1,413035e+001	4,710449e-006
1,413087e+001	4,710824e-006
1,413138e+001	4,713189e-006
1,413190e+001	4,716703e-006
1,413242e+001	4,721638e-006
1,413294e+001	4,728467e-006
1,413346e+001	4,737021e-006
1,413398e+001	4,746659e-006
1,413450e+001	4,756915e-006
1,413502e+001	4,767464e-006
1,413554e+001	4,777557e-006
1,413606e+001	4,786434e-006
1,413658e+001	4,794044e-006
1,413710e+001	4,800355e-006
1,413762e+001	4,805048e-006
1,413813e+001	4,808198e-006
1,413865e+001	4,810262e-006
1,413917e+001	4,811444e-006
1,413969e+001	4,811592e-006
1,414021e+001	4,810799e-006
1,414073e+001	4,809379e-006
1,414125e+001	4,807349e-006
1,414177e+001	4,804423e-006
1,414229e+001	4,800466e-006
1,414281e+001	4,795683e-006
1,414333e+001	4,790116e-006
1,414385e+001	4,783659e-006
1,414437e+001	4,776244e-006
1,414488e+001	4,767674e-006
1,414540e+001	4,757985e-006
1,414592e+001	4,747803e-006
1,414644e+001	4,738460e-006
1,414696e+001	4,731441e-006
1,414748e+001	4,727679e-006
1,414800e+001	4,727534e-006
1,414852e+001	4,730860e-006
1,414904e+001	4,737033e-006
1,414956e+001	4,745347e-006
1,415008e+001	4,755132e-006
1,415060e+001	4,765256e-006
1,415112e+001	4,774312e-006
1,415163e+001	4,781588e-006
1,415215e+001	4,787147e-006
1,415267e+001	4,791082e-006
1,415319e+001	4,793290e-006
1,415371e+001	4,793867e-006
1,415423e+001	4,793353e-006
1,415475e+001	4,792051e-006
1,415527e+001	4,789919e-006
1,415579e+001	4,787572e-006
1,415631e+001	4,785882e-006
1,415683e+001	4,784656e-006
1,415735e+001	4,783770e-006
1,415787e+001	4,784528e-006
1,415838e+001	4,787653e-006
1,415890e+001	4,792231e-006
1,415942e+001	4,797291e-006
1,415994e+001	4,802467e-006
1,416046e+001	4,807528e-006
1,416098e+001	4,812124e-006
1,416150e+001	4,815961e-006
1,416202e+001	4,819475e-006
1,416254e+001	4,823586e-006
1,416306e+001	4,828646e-006
1,416358e+001	4,834817e-006
1,416410e+001	4,842565e-006
1,416462e+001	4,851970e-006
1,416513e+001	4,862057e-006
1,416565e+001	4,871408e-006
1,416617e+001	4,879495e-006
1,416669e+001	4,886927e-006
1,416721e+001	4,894936e-006
1,416773e+001	4,904609e-006
1,416825e+001	4,916264e-006
1,416877e+001	4,929347e-006
1,416929e+001	4,942804e-006
1,416981e+001	4,955596e-006
1,417033e+001	4,966951e-006
1,417085e+001	4,976630e-006
1,417137e+001	4,984934e-006
1,417188e+001	4,992425e-006
1,417240e+001	4,999794e-006
1,417292e+001	5,007651e-006
1,417344e+001	5,015964e-006
1,417396e+001	5,023997e-006
1,417448e+001	5,030968e-006
1,417500e+001	5,036601e-006
1,417552e+001	5,041377e-006
1,417604e+001	5,046104e-006
1,417656e+001	5,051182e-006
1,417708e+001	5,056454e-006
1,417760e+001	5,061642e-006
1,417812e+001	5,066905e-006
1,417863e+001	5,072545e-006
1,417915e+001	5,078243e-006
1,417967e+001	5,083485e-006
1,418019e+001	5,088488e-006
1,418071e+001	5,093914e-006
1,418123e+001	5,100150e-006
1,418175e+001	5,107075e-006
1,418227e+001	5,113996e-006
1,418279e+001	5,119916e-006
1,418331e+001	5,124188e-006
1,418383e+001	5,126967e-006
1,418435e+001	5,128485e-006
1,418487e+001	5,128441e-006
1,418538e+001	5,126860e-006
1,418590e+001	5,124313e-006
1,418642e+001	5,121181e-006
1,418694e+001	5,117448e-006
1,418746e+001	5,113053e-006
1,418798e+001	5,108319e-006
1,418850e+001	5,103465e-006
1,418902e+001	5,098064e-006
1,418954e+001	5,091909e-006
1,419006e+001	5,085216e-006
1,419058e+001	5,077712e-006
1,419110e+001	5,069295e-006
1,419162e+001	5,060922e-006
1,419213e+001	5,053267e-006
1,419265e+001	5,045898e-006
1,419317e+001	5,038681e-006
1,419369e+001	5,032255e-006
1,419421e+001	5,026650e-006
1,419473e+001	5,020867e-006
1,419525e+001	5,014002e-006
1,419577e+001	5,005942e-006
1,419629e+001	4,997204e-006
1,419681e+001	4,988577e-006
1,419733e+001	4,980863e-006
1,419785e+001	4,974697e-006
1,419837e+001	4,970342e-006
1,419888e+001	4,967304e-006
1,419940e+001	4,964505e-006
1,419992e+001	4,961413e-006
1,420044e+001	4,958660e-006
1,420096e+001	4,957551e-006
1,420148e+001	4,958973e-006
1,420200e+001	4,962517e-006
1,420252e+001	4,966764e-006
1,420304e+001	4,970476e-006
1,420356e+001	4,973249e-006
1,420408e+001	4,975060e-006
1,420460e+001	4,975982e-006
1,420512e+001	4,975912e-006
1,420563e+001	4,974667e-006
1,420615e+001	4,972378e-006
1,420667e+001	4,968832e-006
1,420719e+001	4,963826e-006
1,420771e+001	4,957593e-006
1,420823e+001	4,950234e-006
1,420875e+001	4,942213e-006
1,420927e+001	4,934370e-006
1,420979e+001	4,926846e-006
1,421031e+001	4,919219e-006
1,421083e+001	4,911239e-006
1,421135e+001	4,902694e-006
1,421187e+001	4,893362e-006
1,421238e+001	4,883493e-006
1,421290e+001	4,873537e-006
1,421342e+001	4,863485e-006
1,421394e+001	4,852942e-006
1,421446e+001	4,841734e-006
1,421498e+001	4,830172e-006
1,421550e+001	4,818269e-006
1,421602e+001	4,805559e-006
1,421654e+001	4,792053e-006
1,421706e+001	4,778481e-006
1,421758e+001	4,765397e-006
1,421810e+001	4,752294e-006
1,421862e+001	4,738538e-006
1,421913e+001	4,724440e-006
1,421965e+001	4,710847e-006
1,422017e+001	4,699016e-006
1,422069e+001	4,689961e-006
1,422121e+001	4,683033e-006
1,422173e+001	4,676446e-006
1,422225e+001	4,669425e-006
1,422277e+001	4,662384e-006
1,422329e+001	4,655360e-006
1,422381e+001	4,648161e-006
1,422433e+001	4,640860e-006
1,422485e+001	4,633270e-006
1,422537e+001	4,624888e-006
1,422588e+001	4,615372e-006
1,422640e+001	4,604740e-006
1,422692e+001	4,593075e-006
1,422744e+001	4,580793e-006
1,422796e+001	4,568717e-006
1,422848e+001	4,557438e-006
1,422900e+001	4,547100e-006
1,422952e+001	4,537519e-006
1,423004e+001	4,528664e-006
1,423056e+001	4,521126e-006
1,423108e+001	4,515817e-006
1,423160e+001	4,513527e-006
1,423212e+001	4,514847e-006
1,423263e+001	4,520048e-006
1,423315e+001	4,529356e-006
1,423367e+001	4,543057e-006
1,423419e+001	4,560498e-006
1,423471e+001	4,579903e-006
1,423523e+001	4,599674e-006
1,423575e+001	4,619281e-006
1,423627e+001	4,638562e-006
1,423679e+001	4,657260e-006
1,423731e+001	4,676139e-006
1,423783e+001	4,696195e-006
1,423835e+001	4,716844e-006
1,423887e+001	4,737164e-006
1,423938e+001	4,757429e-006
1,423990e+001	4,778259e-006
1,424042e+001	4,799453e-006
1,424094e+001	4,820240e-006
1,424146e+001	4,840224e-006
1,424198e+001	4,859195e-006
1,424250e+001	4,876596e-006
1,424302e+001	4,892047e-006
1,424354e+001	4,905901e-006
1,424406e+001	4,919060e-006
1,424458e+001	4,932050e-006
1,424510e+001	4,944312e-006
1,424562e+001	4,954979e-006
1,424613e+001	4,964171e-006
1,424665e+001	4,973206e-006
1,424717e+001	4,983879e-006
1,424769e+001	4,997438e-006
1,424821e+001	5,013768e-006
1,424873e+001	5,031857e-006
1,424925e+001	5,051283e-006
1,424977e+001	5,072482e-006
1,425029e+001	5,095445e-006
1,425081e+001	5,118980e-006
1,425133e+001	5,141587e-006
1,425185e+001	5,162450e-006
1,425237e+001	5,181210e-006
1,425288e+001	5,197883e-006
1,425340e+001	5,212954e-006
1,425392e+001	5,226796e-006
1,425444e+001	5,239551e-006
1,425496e+001	5,251146e-006
1,425548e+001	5,261385e-006
1,425600e+001	5,270430e-006
1,425652e+001	5,278645e-006
1,425704e+001	5,286130e-006
1,425756e+001	5,292615e-006
1,425808e+001	5,297627e-006
1,425860e+001	5,300901e-006
1,425912e+001	5,302547e-006
1,425963e+001	5,302672e-006
1,426015e+001	5,301350e-006
1,426067e+001	5,299006e-006
1,426119e+001	5,296037e-006
1,426171e+001	5,292845e-006
1,426223e+001	5,290511e-006
1,426275e+001	5,290470e-006
1,426327e+001	5,293668e-006
1,426379e+001	5,300288e-006
1,426431e+001	5,310042e-006
1,426483e+001	5,322488e-006
1,426535e+001	5,337036e-006
1,426587e+001	5,353029e-006
1,426638e+001	5,370038e-006
1,426690e+001	5,388046e-006
1,426742e+001	5,407593e-006
1,426794e+001	5,428872e-006
1,426846e+001	5,450401e-006
1,426898e+001	5,470372e-006
1,426950e+001	5,488339e-006
1,427002e+001	5,504702e-006
1,427054e+001	5,520316e-006
1,427106e+001	5,536205e-006
1,427158e+001	5,553075e-006
1,427210e+001	5,571390e-006
1,427262e+001	5,591664e-006
1,427313e+001	5,614429e-006
1,427365e+001	5,639656e-006
1,427417e+001	5,666388e-006
1,427469e+001	5,693147e-006
1,427521e+001	5,718594e-006
1,427573e+001	5,741906e-006
1,427625e+001	5,763052e-006
1,427677e+001	5,782371e-006
1,427729e+001	5,799779e-006
1,427781e+001	5,815032e-006
1,427833e+001	5,828536e-006
1,427885e+001	5,841119e-006
1,427937e+001	5,853376e-006
1,427988e+001	5,866515e-006
1,428040e+001	5,882475e-006
1,428092e+001	5,901895e-006
1,428144e+001	5,923504e-006
1,428196e+001	5,945824e-006
1,428248e+001	5,968138e-006
1,428300e+001	5,989926e-006
1,428352e+001	6,010457e-006
1,428404e+001	6,029102e-006
1,428456e+001	6,045695e-006
1,428508e+001	6,060416e-006
1,428560e+001	6,073709e-006
1,428612e+001	6,086571e-006
1,428663e+001	6,099792e-006
1,428715e+001	6,112750e-006
1,428767e+001	6,124133e-006
1,428819e+001	6,133483e-006
1,428871e+001	6,141462e-006
1,428923e+001	6,149128e-006
1,428975e+001	6,157159e-006
1,429027e+001	6,165400e-006
1,429079e+001	6,172959e-006
1,429131e+001	6,179389e-006
1,429183e+001	6,185486e-006
1,429235e+001	6,192555e-006
1,429287e+001	6,201271e-006
1,429338e+001	6,211169e-006
1,429390e+001	6,220949e-006
1,429442e+001	6,229231e-006
1,429494e+001	6,235382e-006
1,429546e+001	6,239457e-006
1,429598e+001	6,241735e-006
1,429650e+001	6,242874e-006
1,429702e+001	6,243576e-006
1,429754e+001	6,244222e-006
1,429806e+001	6,245213e-006
1,429858e+001	6,246845e-006
1,429910e+001	6,249082e-006
1,429962e+001	6,251395e-006
1,430013e+001	6,252676e-006
1,430065e+001	6,251991e-006
1,430117e+001	6,249043e-006
1,430169e+001	6,243989e-006
1,430221e+001	6,237322e-006
1,430273e+001	6,229474e-006
1,430325e+001	6,220366e-006
1,430377e+001	6,209877e-006
1,430429e+001	6,198352e-006
1,430481e+001	6,185937e-006
1,430533e+001	6,172276e-006
1,430585e+001	6,157392e-006
1,430637e+001	6,141852e-006
1,430688e+001	6,126082e-006
1,430740e+001	6,109853e-006
1,430792e+001	6,092782e-006
1,430844e+001	6,075253e-006
1,430896e+001	6,057540e-006
1,430948e+001	6,039046e-006
1,431000e+001	6,019240e-006
1,431052e+001	5,998084e-006
1,431104e+001	5,975799e-006
1,431156e+001	5,953050e-006
1,431208e+001	5,930370e-006
1,431260e+001	5,907573e-006
1,431312e+001	5,884704e-006
1,431363e+001	5,862350e-006
1,431415e+001	5,840921e-006
1,431467e+001	5,820721e-006
1,431519e+001	5,802588e-006
1,431571e+001	5,787531e-006
1,431623e+001	5,775231e-006
1,431675e+001	5,763870e-006
1,431727e+001	5,751779e-006
1,431779e+001	5,738245e-006
1,431831e+001	5,723215e-006
1,431883e+001	5,707026e-006
1,431935e+001	5,690388e-006
1,431987e+001	5,674295e-006
1,432038e+001	5,659221e-006
1,432090e+001	5,644806e-006
1,432142e+001	5,630861e-006
1,432194e+001	5,617668e-006
1,432246e+001	5,605002e-006
1,432298e+001	5,591894e-006
1,432350e+001	5,577814e-006
1,432402e+001	5,563357e-006
1,432454e+001	5,549915e-006
1,432506e+001	5,539772e-006
1,432558e+001	5,535148e-006
1,432610e+001	5,536438e-006
1,432662e+001	5,542040e-006
1,432713e+001	5,549463e-006
1,432765e+001	5,556620e-006
1,432817e+001	5,562955e-006
1,432869e+001	5,569065e-006
1,432921e+001	5,574890e-006
1,432973e+001	5,580355e-006
1,433025e+001	5,587149e-006
1,433077e+001	5,597333e-006
1,433129e+001	5,611369e-006
1,433181e+001	5,628300e-006
1,433233e+001	5,646693e-006
1,433285e+001	5,665238e-006
1,433337e+001	5,683313e-006
1,433388e+001	5,701246e-006
1,433440e+001	5,719337e-006
1,433492e+001	5,736983e-006
1,433544e+001	5,753197e-006
1,433596e+001	5,767402e-006
1,433648e+001	5,779809e-006
1,433700e+001	5,791503e-006
1,433752e+001	5,803427e-006
1,433804e+001	5,815348e-006
1,433856e+001	5,826234e-006
1,433908e+001	5,835231e-006
1,433960e+001	5,842353e-006
1,434012e+001	5,848194e-006
1,434063e+001	5,852946e-006
1,434115e+001	5,856510e-006
1,434167e+001	5,859334e-006
1,434219e+001	5,861675e-006
1,434271e+001	5,863371e-006
1,434323e+001	5,865240e-006
1,434375e+001	5,868365e-006
1,434427e+001	5,872870e-006
1,434479e+001	5,878669e-006
1,434531e+001	5,886108e-006
1,434583e+001	5,895717e-006
1,434635e+001	5,907544e-006
1,434687e+001	5,920435e-006
1,434738e+001	5,932531e-006
1,434790e+001	5,942823e-006
1,434842e+001	5,951261e-006
1,434894e+001	5,957957e-006
1,434946e+001	5,963884e-006
1,434998e+001	5,971431e-006
1,435050e+001	5,982874e-006
1,435102e+001	5,999112e-006
1,435154e+001	6,019831e-006
1,435206e+001	6,043827e-006
1,435258e+001	6,069433e-006
1,435310e+001	6,095026e-006
1,435362e+001	6,119218e-006
1,435413e+001	6,141558e-006
1,435465e+001	6,162376e-006
1,435517e+001	6,181835e-006
1,435569e+001	6,200733e-006
1,435621e+001	6,220519e-006
1,435673e+001	6,242123e-006
1,435725e+001	6,265168e-006
1,435777e+001	6,287809e-006
1,435829e+001	6,308242e-006
1,435881e+001	6,326068e-006
1,435933e+001	6,342411e-006
1,435985e+001	6,359339e-006
1,436037e+001	6,378654e-006
1,436088e+001	6,401086e-006
1,436140e+001	6,426813e-006
1,436192e+001	6,455927e-006
1,436244e+001	6,488118e-006
1,436296e+001	6,522327e-006
1,436348e+001	6,556613e-006
1,436400e+001	6,589471e-006
1,436452e+001	6,621665e-006
1,436504e+001	6,655363e-006
1,436556e+001	6,691679e-006
1,436608e+001	6,729521e-006
1,436660e+001	6,766989e-006
1,436712e+001	6,805378e-006
1,436763e+001	6,850334e-006
1,436815e+001	6,905872e-006
1,436867e+001	6,968593e-006
1,436919e+001	7,033198e-006
1,436971e+001	7,100844e-006
1,437023e+001	7,175878e-006
1,437075e+001	7,260870e-006
1,437127e+001	7,357967e-006
1,437179e+001	7,470536e-006
1,437231e+001	7,602097e-006
1,437283e+001	7,753206e-006
1,437335e+001	7,919778e-006
1,437387e+001	8,095644e-006
1,437438e+001	8,276734e-006
1,437490e+001	8,462565e-006
1,437542e+001	8,654171e-006
1,437594e+001	8,850682e-006
1,437646e+001	9,047644e-006
1,437698e+001	9,240438e-006
1,437750e+001	9,428753e-006
1,437802e+001	9,614465e-006
1,437854e+001	9,797480e-006
1,437906e+001	9,975831e-006
1,437958e+001	1,014844e-005
1,438010e+001	1,031670e-005
1,438062e+001	1,048251e-005
1,438113e+001	1,064495e-005
1,438165e+001	1,080215e-005
1,438217e+001	1,095470e-005
1,438269e+001	1,110243e-005
1,438321e+001	1,124404e-005
1,438373e+001	1,138039e-005
1,438425e+001	1,151234e-005
1,438477e+001	1,163938e-005
1,438529e+001	1,176134e-005
1,438581e+001	1,187831e-005
1,438633e+001	1,199024e-005
1,438685e+001	1,209751e-005
1,438737e+001	1,220053e-005
1,438788e+001	1,229858e-005
1,438840e+001	1,239043e-005
1,438892e+001	1,247552e-005
1,438944e+001	1,255437e-005
1,438996e+001	1,262883e-005
1,439048e+001	1,270035e-005
1,439100e+001	1,276873e-005
1,439152e+001	1,283381e-005
1,439204e+001	1,289636e-005
1,439256e+001	1,295665e-005
1,439308e+001	1,301434e-005
1,439360e+001	1,306980e-005
1,439412e+001	1,312410e-005
1,439463e+001	1,317739e-005
1,439515e+001	1,322838e-005
1,439567e+001	1,327612e-005
1,439619e+001	1,332044e-005
1,439671e+001	1,336034e-005
1,439723e+001	1,339487e-005
1,439775e+001	1,342465e-005
